country_id,country_iso3_code,year,growth_proj,in_rankings,eci_sitc,eci_rank_sitc,eci_hs92,eci_rank_hs92,eci_hs12,eci_rank_hs12
417,KGZ,2012,5.39,TRUE,0.011,78,-0.294,84,-0.242,83
417,KGZ,2013,5.23,TRUE,0.129,70,-0.206,82,-0.148,81
417,KGZ,2014,4.03,TRUE,-0.07,78,-0.324,86,-0.286,85
417,KGZ,2015,5.77,TRUE,0.129,69,-0.107,76,-0.115,77
417,KGZ,2016,6.04,TRUE,0.117,67,-0.112,77,-0.113,77
417,KGZ,2017,4.22,TRUE,0.081,72,-0.243,84,-0.215,83
417,KGZ,2018,3.91,TRUE,0.007,76,-0.161,83,-0.157,84
417,KGZ,2019,4.43,TRUE,-0.069,76,-0.13,80,-0.137,80
417,KGZ,2020,3.99,TRUE,0.014,76,-0.064,78,-0.06,78
417,KGZ,2021,3.99,TRUE,-0.108,79,-0.216,84,-0.197,84
417,KGZ,2022,3.945,TRUE,0.126,71,-0.189,83,-0.163,83
417,KGZ,2023,3.948,TRUE,0.454,52,0.099,70,0.094,72
417,KGZ,2024,3.669,TRUE,0.408,56,0.212,71,0.205,72
418,LAO,1995,,TRUE,-1.414,127,-1.759,133,,
418,LAO,1996,,TRUE,-0.727,105,-0.825,107,,
418,LAO,1997,,TRUE,-0.752,108,-0.962,117,,
418,LAO,1998,,TRUE,-1.38,122,-1.657,129,,
418,LAO,1999,,TRUE,-1.472,129,-1.769,132,,
418,LAO,2000,,TRUE,-1.445,131,-1.978,138,,
418,LAO,2001,,TRUE,-1.217,125,-1.66,134,,
418,LAO,2002,,TRUE,-1.421,128,-1.763,137,,
418,LAO,2003,,TRUE,-1.129,121,-1.597,133,,
418,LAO,2004,3.51,TRUE,-1.013,116,-1.341,125,,
418,LAO,2005,3.59,TRUE,-1.109,123,-1.414,133,,
418,LAO,2006,3.42,TRUE,-1.17,122,-1.477,132,,
418,LAO,2007,3.68,TRUE,-1.023,118,-1.425,133,,
418,LAO,2008,3.54,TRUE,-1.056,118,-1.344,128,,
418,LAO,2009,3.34,TRUE,-1.293,126,-1.818,139,,
418,LAO,2010,3.19,TRUE,-1.157,123,-1.373,131,,
418,LAO,2011,3.11,TRUE,-1.311,124,-1.574,135,,
418,LAO,2012,3.26,TRUE,-1.181,122,-1.461,130,-1.401,129
418,LAO,2013,3.11,TRUE,-0.986,116,-1.224,123,-1.196,121
418,LAO,2014,2.92,TRUE,-0.855,113,-1.086,121,-1.098,121
418,LAO,2015,3.22,TRUE,-0.962,112,-1.105,117,-1.1,118
418,LAO,2016,3.96,TRUE,-0.856,107,-1.006,113,-1.043,114
418,LAO,2017,4.85,TRUE,-0.816,108,-1.078,121,-1.118,125
418,LAO,2018,5.28,TRUE,-0.744,105,-0.989,113,-1.017,116
418,LAO,2019,5.58,TRUE,-0.638,100,-0.96,108,-0.994,109
418,LAO,2020,5.11,TRUE,-0.511,97,-0.833,105,-0.891,107
418,LAO,2021,5.11,TRUE,-0.397,92,-0.664,101,-0.704,102
418,LAO,2022,4.749,TRUE,-0.547,99,-0.787,108,-0.831,107
418,LAO,2023,4.777,TRUE,-0.613,98,-0.869,105,-0.923,106
418,LAO,2024,4.898,TRUE,-0.355,96,-0.703,105,-0.774,108
422,LBN,1995,,TRUE,0.169,64,0.205,68,,
422,LBN,1996,,TRUE,0.131,66,0.257,67,,
422,LBN,1997,,TRUE,0.486,49,0.402,56,,
422,LBN,1998,,TRUE,0.479,47,0.361,60,,
422,LBN,1999,,TRUE,0.419,50,0.318,61,,
422,LBN,2000,,TRUE,0.357,56,0.339,58,,
422,LBN,2001,,TRUE,0.395,55,0.34,60,,
422,LBN,2002,,TRUE,0.346,58,0.269,62,,
422,LBN,2003,,TRUE,0.385,52,0.308,56,,
422,LBN,2004,3.68,TRUE,0.449,51,0.337,58,,
422,LBN,2005,4.05,TRUE,0.521,48,0.415,57,,
422,LBN,2006,3.99,TRUE,0.536,49,0.443,54,,
422,LBN,2007,4.21,TRUE,0.567,49,0.497,57,,
422,LBN,2008,3.88,TRUE,0.564,50,0.47,53,,
422,LBN,2009,3.7,TRUE,0.653,44,0.483,53,,
422,LBN,2010,3.59,TRUE,0.607,43,0.482,52,,
422,LBN,2011,3.63,TRUE,0.572,46,0.364,57,,
422,LBN,2012,3.25,TRUE,0.564,49,0.471,55,0.47,54
422,LBN,2013,3.8,TRUE,0.495,51,0.379,57,0.387,57
422,LBN,2014,3.04,TRUE,0.527,49,0.386,58,0.374,57
422,LBN,2015,2.76,TRUE,0.498,49,0.364,56,0.359,58
422,LBN,2016,4.32,TRUE,0.499,51,0.328,58,0.329,58
422,LBN,2017,1.09,TRUE,0.537,50,0.345,58,0.343,59
422,LBN,2018,1.24,TRUE,0.467,51,0.348,58,0.349,57
422,LBN,2019,0.72,TRUE,0.418,52,0.335,57,0.34,57
422,LBN,2020,1.16,TRUE,0.425,54,0.272,61,0.265,61
422,LBN,2021,1.16,TRUE,0.461,50,0.3,58,0.307,58
422,LBN,2022,3.648,TRUE,0.518,49,0.391,54,0.405,54
422,LBN,2023,4.21,TRUE,0.487,50,0.391,56,0.396,57
422,LBN,2024,3.851,TRUE,0.448,52,0.379,54,0.391,54
428,LVA,1995,,TRUE,0.58,44,0.678,38,,
428,LVA,1996,,TRUE,0.566,45,0.603,46,,
428,LVA,1997,,TRUE,0.577,44,0.604,44,,
428,LVA,1998,,TRUE,0.543,45,0.587,46,,
428,LVA,1999,,TRUE,0.49,47,0.515,47,,
428,LVA,2000,,TRUE,0.595,41,0.548,49,,
428,LVA,2001,,TRUE,0.647,40,0.592,47,,
428,LVA,2002,,TRUE,0.719,38,0.633,41,,
428,LVA,2003,,TRUE,0.813,37,0.69,36,,
428,LVA,2004,2.8,TRUE,0.773,36,0.712,37,,
428,LVA,2005,2.98,TRUE,0.777,35,0.687,38,,
428,LVA,2006,2.9,TRUE,0.743,37,0.702,38,,
428,LVA,2007,2.89,TRUE,0.781,37,0.713,41,,
428,LVA,2008,2.71,TRUE,0.791,35,0.736,38,,
428,LVA,2009,2.76,TRUE,0.804,37,0.71,39,,
428,LVA,2010,2.83,TRUE,0.804,36,0.749,40,,
428,LVA,2011,2.99,TRUE,0.858,34,0.786,36,,
428,LVA,2012,2.81,TRUE,0.868,32,0.791,38,0.8,37
428,LVA,2013,2.85,TRUE,0.848,35,0.782,39,0.784,38
428,LVA,2014,2.76,TRUE,0.794,37,0.764,39,0.765,39
428,LVA,2015,2.9,TRUE,0.827,38,0.784,38,0.803,37
428,LVA,2016,4,TRUE,0.834,36,0.769,37,0.779,37
428,LVA,2017,3.86,TRUE,0.852,34,0.819,37,0.831,37
428,LVA,2018,3.63,TRUE,0.835,35,0.793,37,0.809,37
428,LVA,2019,3.46,TRUE,0.888,34,0.804,37,0.812,37
428,LVA,2020,3.38,TRUE,0.885,34,0.8,37,0.812,37
428,LVA,2021,3.38,TRUE,0.872,33,0.818,36,0.825,37
428,LVA,2022,2.802,TRUE,0.824,32,0.786,37,0.802,37
428,LVA,2023,2.926,TRUE,0.818,32,0.76,38,0.787,37
428,LVA,2024,2.689,TRUE,0.754,39,0.732,39,0.762,38
430,LBR,1995,,TRUE,-1.204,122,-0.81,109,,
430,LBR,1996,,TRUE,-1.436,126,-1.253,123,,
430,LBR,1997,,TRUE,-1.253,120,-0.814,108,,
430,LBR,1998,,TRUE,-1.63,132,-1.251,121,,
430,LBR,1999,,TRUE,-1.183,120,-0.838,113,,
430,LBR,2000,,TRUE,-1.005,118,-1.122,121,,
430,LBR,2001,,TRUE,-1.153,123,-0.665,104,,
430,LBR,2002,,TRUE,-0.361,91,-0.393,95,,
430,LBR,2003,,TRUE,-0.853,108,-0.731,105,,
430,LBR,2004,,TRUE,-0.706,105,-0.786,106,,
430,LBR,2005,,TRUE,-1.328,128,-1.212,125,,
430,LBR,2006,,TRUE,-1.042,118,-1.115,119,,
430,LBR,2007,,TRUE,-1.334,128,-1.414,132,,
430,LBR,2008,,TRUE,-1.125,120,-1.402,132,,
430,LBR,2009,,TRUE,-0.94,115,-0.749,107,,
430,LBR,2010,,TRUE,-1.144,122,-1.117,123,,
430,LBR,2011,,TRUE,-0.814,110,-0.478,94,,
430,LBR,2012,,TRUE,-1.411,129,-1.199,123,-1.133,122
430,LBR,2013,,TRUE,-1.049,119,-0.939,113,-0.934,113
430,LBR,2014,,TRUE,-1.373,128,-1.207,125,-1.145,124
430,LBR,2015,,TRUE,-1.662,137,-1.61,135,-1.586,135
430,LBR,2016,5.7,TRUE,-1.363,132,-1.159,124,-1.142,121
430,LBR,2017,4.04,TRUE,-1.03,119,-0.739,103,-0.715,103
430,LBR,2018,3.65,TRUE,-0.996,118,-0.895,110,-0.828,107
430,LBR,2019,3.53,TRUE,-1.196,124,-1.058,115,-1.052,115
430,LBR,2020,2.32,TRUE,-1.906,139,-1.501,135,-1.496,133
430,LBR,2021,2.32,TRUE,-1.747,140,-1.206,123,-1.226,126
430,LBR,2022,2.543,TRUE,-1.738,138,-1.138,119,-1.168,122
430,LBR,2023,2.506,TRUE,-1.891,139,-1.472,134,-1.532,133
430,LBR,2024,1.666,TRUE,-2.424,141,-2.284,141,-2.194,140
434,LBY,1995,,TRUE,-0.751,109,-0.218,83,,
434,LBY,1996,,TRUE,-0.867,111,-0.331,88,,
434,LBY,1997,,TRUE,-0.362,88,0.57,46,,
434,LBY,1998,,TRUE,-0.402,90,0.685,35,,
434,LBY,1999,,TRUE,-0.426,97,-0.152,82,,
434,LBY,2000,,TRUE,-0.722,110,-0.156,78,,
434,LBY,2001,,TRUE,-1.071,119,-0.812,110,,
434,LBY,2002,,TRUE,-0.812,110,-0.542,102,,
434,LBY,2003,,TRUE,-0.844,106,-0.497,97,,
434,LBY,2004,1.15,TRUE,-0.959,111,-0.634,101,,
434,LBY,2005,1.43,TRUE,-0.986,118,-0.529,104,,
434,LBY,2006,1.25,TRUE,-1.183,123,-0.67,107,,
434,LBY,2007,0.56,TRUE,-1.038,119,-0.769,108,,
434,LBY,2008,0.36,TRUE,-1.153,121,-0.896,113,,
434,LBY,2009,0.69,TRUE,-1.608,133,-0.812,108,,
434,LBY,2010,0.79,TRUE,-1.2,125,-0.769,106,,
434,LBY,2011,1.57,TRUE,-1.372,128,-0.881,110,,
434,LBY,2012,-0.28,TRUE,-2.678,145,-2.28,143,-2.466,145
434,LBY,2013,0.7,TRUE,-2.244,141,-2.125,142,-2.245,142
434,LBY,2014,1.04,TRUE,-1.763,135,-1.87,137,-1.885,137
434,LBY,2015,,TRUE,-1.57,135,-1.485,132,-1.421,131
434,LBY,2016,,TRUE,-1.183,122,-1.055,118,-1.091,120
434,LBY,2017,0.48,TRUE,-1.425,132,-1.346,129,-1.399,130
434,LBY,2018,-0.04,TRUE,-1.64,135,-1.762,138,-1.828,138
434,LBY,2019,0.18,TRUE,-1.844,139,-1.922,139,-2.025,141
434,LBY,2020,0.78,TRUE,-1.088,122,-1.449,134,-1.554,136
434,LBY,2021,0.78,TRUE,-1.492,134,-1.723,138,-1.827,138
434,LBY,2022,0.429,TRUE,-1.568,136,-1.861,139,-1.936,139
434,LBY,2023,0.269,TRUE,-1.662,136,-1.992,140,-2.006,140
434,LBY,2024,0.391,TRUE,-1.508,132,-1.679,134,-1.71,134
440,LTU,1995,,TRUE,0.597,41,0.624,43,,
440,LTU,1996,,TRUE,0.686,41,0.665,41,,
440,LTU,1997,,TRUE,0.683,39,0.61,43,,
440,LTU,1998,,TRUE,0.662,40,0.574,47,,
440,LTU,1999,,TRUE,0.587,39,0.533,45,,
440,LTU,2000,,TRUE,0.579,42,0.487,51,,
440,LTU,2001,,TRUE,0.58,43,0.516,51,,
440,LTU,2002,,TRUE,0.597,42,0.515,50,,
440,LTU,2003,,TRUE,0.57,42,0.506,50,,
440,LTU,2004,2.41,TRUE,0.64,43,0.588,46,,
440,LTU,2005,3.01,TRUE,0.694,41,0.631,43,,
440,LTU,2006,2.99,TRUE,0.69,41,0.647,41,,
440,LTU,2007,2.91,TRUE,0.755,40,0.675,44,,
440,LTU,2008,2.76,TRUE,0.722,40,0.685,43,,
440,LTU,2009,2.87,TRUE,0.714,41,0.656,44,,
440,LTU,2010,3.01,TRUE,0.768,37,0.751,39,,
440,LTU,2011,2.92,TRUE,0.84,36,0.783,37,,
440,LTU,2012,2.85,TRUE,0.839,34,0.799,37,0.818,36
440,LTU,2013,2.89,TRUE,0.837,36,0.801,37,0.816,37
440,LTU,2014,2.99,TRUE,0.883,31,0.863,35,0.87,35
440,LTU,2015,3.04,TRUE,0.86,34,0.852,35,0.867,35
440,LTU,2016,4.18,TRUE,0.844,34,0.831,36,0.849,36
440,LTU,2017,4.06,TRUE,0.869,32,0.861,34,0.884,34
440,LTU,2018,3.9,TRUE,0.904,30,0.903,32,0.922,30
440,LTU,2019,4.29,TRUE,0.918,31,0.924,32,0.943,31
440,LTU,2020,3.68,TRUE,0.916,31,0.913,31,0.934,30
440,LTU,2021,3.68,TRUE,0.935,30,0.937,30,0.959,29
440,LTU,2022,3.041,TRUE,0.908,30,0.917,29,0.947,29
440,LTU,2023,2.945,TRUE,0.897,29,0.893,30,0.918,29
440,LTU,2024,2.559,TRUE,0.808,30,0.828,30,0.856,29
450,MDG,1995,,TRUE,-1.204,121,-1.592,128,,
450,MDG,1996,,TRUE,-1.271,119,-1.491,127,,
450,MDG,1997,,TRUE,-1.29,123,-1.425,128,,
450,MDG,1998,,TRUE,-1.337,119,-1.462,123,,
450,MDG,1999,,TRUE,-1.01,117,-1.333,125,,
450,MDG,2000,,TRUE,-0.839,113,-1.124,122,,
450,MDG,2001,,TRUE,-1.117,121,-1.28,123,,
450,MDG,2002,,TRUE,-1.112,123,-1.273,125,,
450,MDG,2003,,TRUE,-1.22,125,-1.538,131,,
450,MDG,2004,5.41,TRUE,-0.873,109,-1.241,123,,
450,MDG,2005,5.93,TRUE,-0.687,106,-1.042,118,,
450,MDG,2006,5.72,TRUE,-0.715,107,-1.073,118,,
450,MDG,2007,5.91,TRUE,-0.781,110,-1.235,123,,
450,MDG,2008,5.85,TRUE,-0.986,116,-1.274,125,,
450,MDG,2009,5.98,TRUE,-0.7,105,-1.215,128,,
450,MDG,2010,6.43,TRUE,-0.551,102,-1.039,118,,
450,MDG,2011,6.25,TRUE,-0.62,97,-1.095,118,,
450,MDG,2012,5.9,TRUE,-0.699,104,-1.122,118,-1.117,119
450,MDG,2013,6.01,TRUE,-0.777,110,-1.16,120,-1.124,119
450,MDG,2014,5.78,TRUE,-0.933,116,-1.259,128,-1.229,127
450,MDG,2015,6.07,TRUE,-1.017,115,-1.32,127,-1.326,125
450,MDG,2016,5.73,TRUE,-1.089,117,-1.386,131,-1.361,130
450,MDG,2017,4.99,TRUE,-0.963,114,-1.381,131,-1.365,129
450,MDG,2018,5.04,TRUE,-0.971,116,-1.342,128,-1.333,127
450,MDG,2019,5.62,TRUE,-1.056,117,-1.505,133,-1.459,133
450,MDG,2020,5.36,TRUE,-0.959,114,-1.397,131,-1.378,131
450,MDG,2021,5.36,TRUE,-0.751,102,-1.225,126,-1.216,125
450,MDG,2022,1.693,TRUE,-0.919,114,-1.449,134,-1.407,132
450,MDG,2023,1.655,TRUE,-0.717,104,-1.206,124,-1.235,127
450,MDG,2024,2.44,TRUE,-0.514,103,-1.033,119,-1.075,119
454,MWI,1995,,TRUE,-0.86,113,-1.114,121,,
454,MWI,1996,,TRUE,-1.277,120,-1.515,128,,
454,MWI,1997,,TRUE,-1.408,127,-1.359,126,,
454,MWI,1998,,TRUE,-1.466,127,-1.627,127,,
454,MWI,1999,,TRUE,-0.997,116,-1.123,118,,
454,MWI,2000,,TRUE,-1.347,126,-1.487,133,,
454,MWI,2001,,TRUE,-1.398,131,-1.527,132,,
454,MWI,2002,,TRUE,-1.162,124,-1.121,119,,
454,MWI,2003,,TRUE,-1.456,134,-1.562,132,,
454,MWI,2004,5.72,TRUE,-1.179,124,-1.442,130,,
454,MWI,2005,5.73,TRUE,-0.918,115,-1.177,123,,
454,MWI,2006,6.08,TRUE,-0.978,114,-1.27,124,,
454,MWI,2007,5.76,TRUE,-1.276,126,-1.59,134,,
454,MWI,2008,6.12,TRUE,-1.343,128,-1.406,133,,
454,MWI,2009,5.26,TRUE,-1.211,123,-1.397,135,,
454,MWI,2010,5.8,TRUE,-1.158,124,-1.115,122,,
454,MWI,2011,5.89,TRUE,-1.347,127,-1.38,127,,
454,MWI,2012,5.78,TRUE,-1.038,118,-1.183,122,-1.131,121
454,MWI,2013,6.11,TRUE,-0.94,115,-1.077,117,-1.036,116
454,MWI,2014,5.66,TRUE,-0.749,107,-0.846,110,-0.799,107
454,MWI,2015,6.01,TRUE,-0.661,100,-0.959,114,-0.935,114
454,MWI,2016,4.92,TRUE,-1.392,134,-1.357,130,-1.342,129
454,MWI,2017,4.61,TRUE,-1.187,123,-1.132,126,-1.104,123
454,MWI,2018,4.51,TRUE,-0.931,114,-1.023,118,-1.021,118
454,MWI,2019,4.65,TRUE,-1.137,123,-1.18,124,-1.159,122
454,MWI,2020,4.3,TRUE,-1.245,130,-1.437,133,-1.409,132
454,MWI,2021,4.3,TRUE,-0.835,110,-1.062,116,-1.04,113
454,MWI,2022,3.791,TRUE,-0.745,106,-1.09,118,-1.077,118
454,MWI,2023,3.424,TRUE,-1.15,121,-1.256,126,-1.217,125
454,MWI,2024,3.85,TRUE,-0.882,115,-1.007,118,-0.973,116
458,MYS,1995,,TRUE,0.747,33,0.614,46,,
458,MYS,1996,,TRUE,0.739,37,0.668,40,,
458,MYS,1997,,TRUE,0.733,34,0.624,41,,
458,MYS,1998,,TRUE,0.723,38,0.618,42,,
458,MYS,1999,,TRUE,0.715,35,0.649,36,,
458,MYS,2000,,TRUE,0.925,29,0.785,34,,
458,MYS,2001,,TRUE,0.938,29,0.885,32,,
458,MYS,2002,,TRUE,0.911,30,0.851,32,,
458,MYS,2003,,TRUE,0.923,31,0.839,33,,
458,MYS,2004,4.73,TRUE,0.883,31,0.818,33,,
458,MYS,2005,4.64,TRUE,0.859,32,0.809,33,,
458,MYS,2006,4.62,TRUE,0.876,33,0.868,32,,
458,MYS,2007,4.5,TRUE,0.858,34,0.869,33,,
458,MYS,2008,4.51,TRUE,0.813,34,0.789,37,,
458,MYS,2009,4.34,TRUE,0.786,39,0.852,32,,
458,MYS,2010,4.51,TRUE,0.839,35,0.88,33,,
458,MYS,2011,4.71,TRUE,0.854,35,0.927,32,,
458,MYS,2012,4.76,TRUE,0.8,38,0.915,31,0.89,31
458,MYS,2013,4.86,TRUE,0.855,34,0.954,28,0.922,29
458,MYS,2014,4.87,TRUE,0.845,34,0.958,28,0.929,30
458,MYS,2015,4.82,TRUE,0.888,31,0.959,29,0.95,29
458,MYS,2016,4.97,TRUE,0.842,35,0.952,29,0.933,31
458,MYS,2017,5.47,TRUE,0.816,36,0.938,29,0.922,31
458,MYS,2018,5.44,TRUE,0.873,33,1.001,28,0.973,28
458,MYS,2019,5.72,TRUE,0.928,29,1.031,26,1.003,27
458,MYS,2020,5.31,TRUE,0.917,30,1.037,25,1.011,26
458,MYS,2021,5.31,TRUE,0.979,27,1.089,23,1.067,23
458,MYS,2022,4.645,TRUE,0.941,28,1.073,22,1.024,26
458,MYS,2023,4.426,TRUE,0.828,31,0.951,28,0.914,30
458,MYS,2024,4.45,TRUE,0.765,38,0.86,29,0.818,32
466,MLI,1995,,TRUE,-0.8,112,-1.186,122,,
466,MLI,1996,,TRUE,-1.135,118,-1.222,122,,
466,MLI,1997,,TRUE,-1.4,126,-1.277,123,,
466,MLI,1998,,TRUE,-1.083,115,-1.044,117,,
466,MLI,1999,,TRUE,-0.973,115,-1.18,121,,
466,MLI,2000,,TRUE,-0.396,95,-0.543,102,,
466,MLI,2001,,TRUE,-0.358,91,-0.425,94,,
466,MLI,2002,,TRUE,-0.86,113,-0.855,110,,
466,MLI,2003,,TRUE,-0.907,110,-0.87,110,,
466,MLI,2004,5.84,TRUE,-0.968,112,-0.927,112,,
466,MLI,2005,5.2,TRUE,-0.804,112,-0.99,114,,
466,MLI,2006,5.08,TRUE,-0.641,104,-0.648,105,,
466,MLI,2007,5.05,TRUE,-0.518,96,-0.618,99,,
466,MLI,2008,5.05,TRUE,-0.44,93,-0.58,101,,
466,MLI,2009,5.33,TRUE,-1.04,118,-1.083,123,,
466,MLI,2010,4.87,TRUE,-0.634,106,-0.62,103,,
466,MLI,2011,5.02,TRUE,-0.997,118,-1.051,117,,
466,MLI,2012,5.57,TRUE,-0.947,114,-0.989,112,-0.978,112
466,MLI,2013,5.3,TRUE,-1.117,122,-1.249,124,-1.209,123
466,MLI,2014,4.71,TRUE,-0.944,117,-1.125,123,-1.105,122
466,MLI,2015,5.75,TRUE,-0.797,107,-0.905,110,-0.833,109
466,MLI,2016,5.89,TRUE,-0.744,103,-0.84,107,-0.828,107
466,MLI,2017,5.37,TRUE,-0.754,105,-0.825,108,-0.827,108
466,MLI,2018,3.99,TRUE,-0.81,109,-0.866,108,-0.848,109
466,MLI,2019,5.4,TRUE,-0.808,105,-0.649,96,-0.695,99
466,MLI,2020,4.36,TRUE,-0.73,102,-0.861,106,-0.863,106
466,MLI,2021,4.36,TRUE,-0.759,103,-0.753,105,-0.755,105
466,MLI,2022,4.118,TRUE,-0.772,108,-0.823,109,-0.842,108
466,MLI,2023,5.125,TRUE,-0.693,102,-0.871,106,-0.895,105
466,MLI,2024,4.748,TRUE,-0.634,110,-0.961,115,-0.952,115
478,MRT,1995,,TRUE,-1.527,129,-0.83,110,,
478,MRT,1996,,TRUE,-1.517,130,-1.073,119,,
478,MRT,1997,,TRUE,-1.996,134,-2.092,135,,
478,MRT,1998,,TRUE,-1.571,129,-1.506,126,,
478,MRT,1999,,TRUE,-1.41,125,-1.153,120,,
478,MRT,2000,,TRUE,-1.55,134,-1.318,128,,
478,MRT,2001,,TRUE,-1.499,132,-1.534,133,,
478,MRT,2002,,TRUE,-1.471,129,-1.544,133,,
478,MRT,2003,,TRUE,-1.365,128,-1.406,128,,
478,MRT,2004,3.53,TRUE,-1.889,139,-1.59,136,,
478,MRT,2005,3.64,TRUE,-1.474,130,-1.681,134,,
478,MRT,2006,3.04,TRUE,-2.253,141,-2.17,140,,
478,MRT,2007,3.14,TRUE,-2.243,141,-2.242,143,,
478,MRT,2008,3.04,TRUE,-2.161,141,-2.36,142,,
478,MRT,2009,3.24,TRUE,-2.333,144,-2.363,143,,
478,MRT,2010,2.96,TRUE,-2.107,140,-2.273,144,,
478,MRT,2011,3.2,TRUE,-1.799,139,-1.593,137,,
478,MRT,2012,3.38,TRUE,-1.839,136,-1.907,139,-1.97,139
478,MRT,2013,3.05,TRUE,-2.316,142,-2.339,144,-2.369,144
478,MRT,2014,3.39,TRUE,-1.25,127,-1.015,115,-1.113,123
478,MRT,2015,,TRUE,-1.35,128,-1.908,141,-1.916,141
478,MRT,2016,3.8,TRUE,-1.335,130,-1.741,137,-1.707,137
478,MRT,2017,2.82,TRUE,-1.646,137,-1.856,137,-1.902,137
478,MRT,2018,3.34,TRUE,-1.261,127,-1.508,134,-1.467,131
478,MRT,2019,2.87,TRUE,-1.747,137,-1.783,138,-1.888,138
478,MRT,2020,2.62,TRUE,-1.216,129,-1.427,132,-1.535,135
478,MRT,2021,2.62,TRUE,-1.689,138,-1.53,135,-1.629,137
478,MRT,2022,2.287,TRUE,-1.539,135,-1.696,137,-1.818,137
478,MRT,2023,2.312,TRUE,-1.238,125,-1.306,129,-1.39,132
478,MRT,2024,3.019,TRUE,-1.231,129,-1.216,127,-1.267,128
480,MUS,1995,,TRUE,-0.187,81,-0.367,90,,
480,MUS,1996,,TRUE,-0.306,85,-0.536,95,,
480,MUS,1997,,TRUE,-0.218,82,-0.378,89,,
480,MUS,1998,,TRUE,-0.235,82,-0.341,87,,
480,MUS,1999,,TRUE,-0.269,87,-0.393,88,,
480,MUS,2000,,TRUE,-0.088,75,-0.305,87,,
480,MUS,2001,,TRUE,0.074,71,-0.034,76,,
480,MUS,2002,,TRUE,-0.154,80,-0.244,83,,
480,MUS,2003,,TRUE,-0.16,81,-0.216,83,,
480,MUS,2004,2.25,TRUE,0.178,64,-0.052,77,,
480,MUS,2005,2.12,TRUE,0.252,62,0.04,74,,
480,MUS,2006,1.89,TRUE,0.165,70,-0.009,78,,
480,MUS,2007,1.85,TRUE,-0.051,77,-0.14,78,,
480,MUS,2008,1.89,TRUE,0.081,72,-0.041,80,,
480,MUS,2009,2.29,TRUE,0.175,71,0.009,77,,
480,MUS,2010,2.43,TRUE,0.151,69,0.066,71,,
480,MUS,2011,2.15,TRUE,0.062,72,-0.075,74,,
480,MUS,2012,2.36,TRUE,0.233,64,0.145,69,0.129,69
480,MUS,2013,2.38,TRUE,0.108,73,0.086,70,0.087,69
480,MUS,2014,2.26,TRUE,0.195,67,0.13,67,0.125,67
480,MUS,2015,2.22,TRUE,0.07,73,0.019,70,0.028,70
480,MUS,2016,3.31,TRUE,-0.106,78,-0.039,70,-0.015,69
480,MUS,2017,4.22,TRUE,0.162,69,0.108,68,0.104,69
480,MUS,2018,4.29,TRUE,0.132,71,0.15,66,0.157,65
480,MUS,2019,4.1,TRUE,0.065,73,0.091,70,0.106,68
480,MUS,2020,3.92,TRUE,0.197,68,0.108,68,0.117,68
480,MUS,2021,3.92,TRUE,0.232,64,0.232,62,0.236,61
480,MUS,2022,3.077,TRUE,0.244,61,0.157,66,0.172,66
480,MUS,2023,2.819,TRUE,0.242,67,0.156,68,0.172,68
480,MUS,2024,2.978,TRUE,0.377,58,0.287,63,0.293,64
484,MEX,1995,,TRUE,0.982,26,0.795,30,,
484,MEX,1996,,TRUE,0.925,30,0.79,34,,
484,MEX,1997,,TRUE,0.955,27,0.791,33,,
484,MEX,1998,,TRUE,0.986,26,0.783,32,,
484,MEX,1999,,TRUE,1.034,22,0.81,32,,
484,MEX,2000,,TRUE,1.169,18,0.896,30,,
484,MEX,2001,,TRUE,1.175,18,0.929,30,,
484,MEX,2002,,TRUE,1.187,19,0.948,31,,
484,MEX,2003,,TRUE,1.214,18,0.961,31,,
484,MEX,2004,4.68,TRUE,1.144,20,0.934,31,,
484,MEX,2005,4.65,TRUE,1.145,18,0.926,31,,
484,MEX,2006,4.45,TRUE,1.137,17,0.93,31,,
484,MEX,2007,4.51,TRUE,1.1,20,0.902,31,,
484,MEX,2008,4.37,TRUE,1.081,23,0.906,31,,
484,MEX,2009,4.21,TRUE,1.095,20,0.924,30,,
484,MEX,2010,4.38,TRUE,1.138,19,0.969,29,,
484,MEX,2011,4.35,TRUE,1.154,19,0.938,31,,
484,MEX,2012,4.26,TRUE,1.135,19,0.966,29,0.949,29
484,MEX,2013,4.38,TRUE,1.123,20,0.934,30,0.915,31
484,MEX,2014,4.37,TRUE,1.143,19,0.957,29,0.93,29
484,MEX,2015,4.61,TRUE,1.173,20,0.983,27,0.97,27
484,MEX,2016,4.91,TRUE,1.173,20,0.936,31,0.938,30
484,MEX,2017,3.26,TRUE,1.151,19,0.932,32,0.922,30
484,MEX,2018,3.3,TRUE,1.092,22,0.925,30,0.92,31
484,MEX,2019,3.48,TRUE,1.132,21,0.953,31,0.95,30
484,MEX,2020,3.08,TRUE,1.086,22,0.897,33,0.903,33
484,MEX,2021,3.08,TRUE,1.133,19,0.933,31,0.927,31
484,MEX,2022,2.254,TRUE,1.102,21,0.908,31,0.902,31
484,MEX,2023,2.096,TRUE,1.102,19,0.931,29,0.932,28
484,MEX,2024,2.479,TRUE,1.067,20,0.942,27,0.936,27
496,MNG,1995,,TRUE,-0.797,111,-0.912,116,,
496,MNG,1996,,TRUE,-0.315,86,-0.376,90,,
496,MNG,1997,,TRUE,-0.55,103,-0.341,87,,
